Unix Time,System usec,ID (Hex),DLC,B0,B1,B2,B3,B4,B5,B6,B7
1477874838.836181,18168401,1CFFFFFF,8,00,0E,F7,9F,81,75,D9,0A
1477874838.836479,18168699,1CFFFFFF,8,00,0E,F7,A0,81,75,DA,39
1477874838.836774,18168995,1CFFFFFF,8,00,0E,F7,A1,81,75,DB,62
1477874838.837070,18169290,1CFFFFFF,8,00,0E,F7,A2,81,75,DC,8C
1477874838.837368,18169588,1CFFFFFF,8,00,0E,F7,A3,81,75,DD,B5
1477874838.837664,18169884,1CFFFFFF,8,00,0E,F7,A4,81,75,DE,DE
1477874838.837968,18170189,1CFFFFFF,8,00,0E,F7,A5,81,75,E0,07
1477874838.838266,18170487,1CFFFFFF,8,00,0E,F7,A6,81,75,E1,2A
1477874838.838564,18170784,1CFFFFFF,8,00,0E,F7,A7,81,75,E2,60
1477874838.838861,18171081,1CFFFFFF,8,00,0E,F7,A8,81,75,E3,89
1477874838.839160,18171381,1CFFFFFF,8,00,0E,F7,A9,81,75,E4,B3
1477874838.839458,18171679,1CFFFFFF,8,00,0E,F7,AA,81,75,E5,DC
1477874838.839756,18171977,1CFFFFFF,8,00,0E,F7,AB,81,75,E7,05
1477874838.840059,18172279,1CFFFFFF,8,00,0E,F7,AC,81,75,E8,2F
1477874838.840356,18172577,1CFFFFFF,8,00,0E,F7,AD,81,75,E9,58
1477874838.840652,18172872,1CFFFFFF,8,00,0E,F7,AE,81,75,EA,87
1477874838.840950,18173170,1CFFFFFF,8,00,0E,F7,AF,81,75,EB,B1
1477874838.841248,18173468,1CFFFFFF,8,00,0E,F7,B0,81,75,EC,DA
1477874838.841548,18173768,1CFFFFFF,8,00,0E,F7,B1,81,75,EE,03
1477874838.841848,18174069,1CFFFFFF,8,00,0E,F7,B2,81,75,EF,2C
1477874838.842148,18174368,1CFFFFFF,8,00,0E,F7,B3,81,75,F0,5C
1477874838.842446,18174666,1CFFFFFF,8,00,0E,F7,B4,81,75,F1,85
1477874838.842746,18174966,1CFFFFFF,8,00,0E,F7,B5,81,75,F2,B5
1477874838.843044,18175264,1CFFFFFF,8,00,0E,F7,B6,81,75,F3,DE
1477874838.843344,18175564,1CFFFFFF,8,00,0E,F7,B7,81,75,F5,08
1477874838.843642,18175862,1CFFFFFF,8,00,0E,F7,B8,81,75,F6,31
1477874838.843942,18176162,1CFFFFFF,8,00,0E,F7,B9,81,75,F7,60
1477874838.844240,18176460,1CFFFFFF,8,00,0E,F7,BA,81,75,F8,8A
1477874838.844540,18176760,1CFFFFFF,8,00,0E,F7,BB,81,75,F9,B3
1477874838.844840,18177061,1CFFFFFF,8,00,0E,F7,BC,81,75,FA,DC
1477874838.845139,18177360,1CFFFFFF,8,00,0E,F7,BD,81,75,FC,0C
1477874838.845439,18177660,1CFFFFFF,8,00,0E,F7,BE,81,75,FD,35
1477874838.845739,18177960,1CFFFFFF,8,00,0E,F7,BF,81,75,FE,64
1477874838.846046,18178267,1CFFFFFF,8,00,0E,F7,C0,81,75,FF,8D
1477874838.846351,18178571,1CFFFFFF,8,00,0E,F7,C1,81,76,00,B7
1477874838.846651,18178872,1CFFFFFF,8,00,0E,F7,C2,81,76,01,ED
1477874838.846954,18179174,1CFFFFFF,8,00,0E,F7,C3,81,76,03,1C
1477874838.847254,18179474,1CFFFFFF,8,00,0E,F7,C4,81,76,04,4C
1477874838.847556,18179776,1CFFFFFF,8,00,0E,F7,C5,81,76,05,7C
1477874838.847857,18180077,1CFFFFFF,8,00,0E,F7,C6,81,76,06,A5
1477874838.848159,18180379,1CFFFFFF,8,00,0E,F7,C7,81,76,07,D5
1477874838.848461,18180682,1CFFFFFF,8,00,0E,F7,C8,81,76,08,FE
1477874838.848764,18180984,1CFFFFFF,8,00,0E,F7,C9,81,76,0A,2D
1477874838.849066,18181286,1CFFFFFF,8,00,0E,F7,CA,81,76,0B,5D
1477874838.849368,18181589,1CFFFFFF,8,00,0E,F7,CB,81,76,0C,86
1477874838.849668,18181889,1CFFFFFF,8,00,0E,F7,CC,81,76,0D,B6
1477874838.849971,18182191,1CFFFFFF,8,00,0E,F7,CD,81,76,0E,E5
1477874838.850271,18182491,1CFFFFFF,8,00,0E,F7,CE,81,76,10,15
1477874838.850575,18182796,1CFFFFFF,8,00,0E,F7,CF,81,76,11,3E
1477874838.850878,18183098,1CFFFFFF,8,00,0E,F7,D0,81,76,12,6E
1477874838.851173,18183394,1CFFFFFF,8,00,0E,F7,D1,81,76,13,9E
1477874838.851472,18183692,1CFFFFFF,8,00,0E,F7,D2,81,76,14,CD
1477874838.851772,18183992,1CFFFFFF,8,00,0E,F7,D3,81,76,15,F6
1477874838.852072,18184292,1CFFFFFF,8,00,0E,F7,D4,81,76,17,20
1477874838.852370,18184590,1CFFFFFF,8,00,0E,F7,D5,81,76,18,49
1477874838.852670,18184890,1CFFFFFF,8,00,0E,F7,D6,81,76,19,78
1477874838.852970,18185190,1CFFFFFF,8,00,0E,F7,D7,81,76,1A,A1
1477874838.853268,18185488,1CFFFFFF,8,00,0E,F7,D8,81,76,1B,CB
1477874838.853568,18185788,1CFFFFFF,8,00,0E,F7,D9,81,76,1C,F4
1477874838.853866,18186087,1CFFFFFF,8,00,0E,F7,DA,81,76,1E,23
1477874838.854168,18186388,1CFFFFFF,8,00,0E,F7,DB,81,76,1F,4D
1477874838.854468,18186689,1CFFFFFF,8,00,0E,F7,DC,81,76,20,76
1477874838.854766,18186986,1CFFFFFF,8,00,0E,F7,DD,81,76,21,A6
1477874838.855066,18187286,1CFFFFFF,8,00,0E,F7,DE,81,76,22,CF
1477874838.855371,18187591,1CFFFFFF,8,00,0E,F7,DF,81,76,23,FF
1477874838.855671,18187891,1CFFFFFF,8,00,0E,F7,E0,81,76,25,28
1477874838.855969,18188189,1CFFFFFF,8,00,0E,F7,E1,81,76,26,57
1477874838.856269,18188489,1CFFFFFF,8,00,0E,F7,E2,81,76,27,87
1477874838.856567,18188787,1CFFFFFF,8,00,0E,F7,E3,81,76,28,B0
1477874838.856863,18189083,1CFFFFFF,8,00,0E,F7,E4,81,76,29,D9
1477874838.857167,18189388,1CFFFFFF,8,00,0E,F7,E5,81,76,2B,03
1477874838.857465,18189685,1CFFFFFF,8,00,0E,F7,E6,81,76,2C,2C
1477874838.857765,18189986,1CFFFFFF,8,00,0E,F7,E7,81,76,2D,5C
1477874838.858066,18190287,1CFFFFFF,8,00,0E,F7,E8,81,76,2E,85
1477874838.858367,18190588,1CFFFFFF,8,00,0E,F7,E9,81,76,2F,B5
1477874838.858666,18190886,1CFFFFFF,8,00,0E,F7,EA,81,76,30,DE
1477874838.858972,18191192,1CFFFFFF,8,00,0E,F7,EB,81,76,32,0D
1477874838.859270,18191491,1CFFFFFF,8,00,0E,F7,EC,81,76,33,37
1477874838.859569,18191789,1CFFFFFF,8,00,0E,F7,ED,81,76,34,66
1477874838.859868,18192088,1CFFFFFF,8,00,0E,F7,EE,81,76,35,96
1477874838.860173,18192393,1CFFFFFF,8,00,0E,F7,EF,81,76,36,BF
1477874838.860474,18192695,1CFFFFFF,8,00,0E,F7,F0,81,76,37,E8
1477874838.860771,18192991,1CFFFFFF,8,00,0E,F7,F1,81,76,39,1E
1477874838.861069,18193290,1CFFFFFF,8,00,0E,F7,F2,81,76,3A,48
1477874838.861370,18193591,1CFFFFFF,8,00,0E,F7,F3,81,76,3B,71
1477874838.861669,18193889,1CFFFFFF,8,00,0E,F7,F4,81,76,3C,9A
1477874838.861968,18194188,1CFFFFFF,8,00,0E,F7,F5,81,76,3D,C9
1477874838.862271,18194491,1CFFFFFF,8,00,0E,F7,F6,81,76,3E,F3
1477874838.862570,18194790,1CFFFFFF,8,00,0E,F7,F7,81,76,40,1C
1477874838.862875,18195095,1CFFFFFF,8,00,0E,F7,F8,81,76,41,4B
1477874838.863171,18195392,1CFFFFFF,8,00,0E,F7,F9,81,76,42,75
1477874838.863470,18195690,1CFFFFFF,8,00,0E,F7,FA,81,76,43,A4
1477874838.863769,18195989,1CFFFFFF,8,00,0E,F7,FB,81,76,44,CE
1477874838.864070,18196291,1CFFFFFF,8,00,0E,F7,FC,81,76,45,FD
1477874838.864368,18196588,1CFFFFFF,8,00,0E,F7,FD,81,76,47,27
1477874838.864670,18196891,1CFFFFFF,8,00,0E,F7,FE,81,76,48,56
1477874838.864973,18197193,1CFFFFFF,8,00,0E,F7,FF,81,76,49,7F
1477874838.865275,18197496,1CFFFFFF,8,00,0E,F8,00,81,76,4A,AF
1477874838.865578,18197798,1CFFFFFF,8,00,0E,F8,01,81,76,4B,D8
1477874838.865882,18198103,1CFFFFFF,8,00,0E,F8,02,81,76,4D,08
1477874838.866185,18198405,1CFFFFFF,8,00,0E,F8,03,81,76,4E,38
1477874838.866487,18198707,1CFFFFFF,8,00,0E,F8,04,81,76,4F,67
1477874838.866790,18199010,1CFFFFFF,8,00,0E,F8,05,81,76,50,97
1477874838.867090,18199310,1CFFFFFF,8,00,0E,F8,06,81,76,51,C6
1477874838.867390,18199610,1CFFFFFF,8,00,0E,F8,07,81,76,52,F6
1477874838.867694,18199915,1CFFFFFF,8,00,0E,F8,08,81,76,54,1F
1477874838.867997,18200217,1CFFFFFF,8,00,0E,F8,09,81,76,55,4F
1477874838.868301,18200522,1CFFFFFF,8,00,0E,F8,0A,81,76,56,7E
1477874838.868601,18200822,1CFFFFFF,8,00,0E,F8,0B,81,76,57,A8
1477874838.868902,18201122,1CFFFFFF,8,00,0E,F8,0C,81,76,58,DD
1477874838.869202,18201422,1CFFFFFF,8,00,0E,F8,0D,81,76,5A,07
1477874838.869502,18201722,1CFFFFFF,8,00,0E,F8,0E,81,76,5B,30
1477874838.869807,18202027,1CFFFFFF,8,00,0E,F8,0F,81,76,5C,60
1477874838.870113,18202334,1CFFFFFF,8,00,0E,F8,10,81,76,5D,8F
1477874838.870416,18202637,1CFFFFFF,8,00,0E,F8,11,81,76,5E,BF
1477874838.870716,18202937,1CFFFFFF,8,00,0E,F8,12,81,76,5F,EE
1477874838.871017,18203237,1CFFFFFF,8,00,0E,F8,13,81,76,61,1E
1477874838.871317,18203537,1CFFFFFF,8,00,0E,F8,14,81,76,62,4E
1477874838.871617,18203837,1CFFFFFF,8,00,0E,F8,15,81,76,63,77
1477874838.871917,18204137,1CFFFFFF,8,00,0E,F8,16,81,76,64,A6
1477874838.872219,18204440,1CFFFFFF,8,00,0E,F8,17,81,76,65,D0
1477874838.872522,18204742,1CFFFFFF,8,00,0E,F8,18,81,76,66,F9
1477874838.872824,18205045,1CFFFFFF,8,00,0E,F8,19,81,76,68,28
1477874838.873124,18205344,1CFFFFFF,8,00,0E,F8,1A,81,76,69,58
1477874838.873424,18205645,1CFFFFFF,8,00,0E,F8,1B,81,76,6A,88
1477874838.873724,18205945,1CFFFFFF,8,00,0E,F8,1C,81,76,6B,B1
1477874838.874029,18206249,1CFFFFFF,8,00,0E,F8,1D,81,76,6C,E0
1477874838.874333,18206554,1CFFFFFF,8,00,0E,F8,1E,81,76,6E,0A
1477874838.874634,18206854,1CFFFFFF,8,00,0E,F8,1F,81,76,6F,39
1477874838.874938,18207159,1CFFFFFF,8,00,0E,F8,20,81,76,70,69
1477874838.875238,18207459,1CFFFFFF,8,00,0E,F8,21,81,76,71,99
1477874838.875543,18207763,1CFFFFFF,8,00,0E,F8,22,81,76,72,C8
1477874838.875848,18208068,1CFFFFFF,8,00,0E,F8,23,81,76,73,F8
1477874838.876150,18208370,1CFFFFFF,8,00,0E,F8,24,81,76,75,27
1477874838.876450,18208670,1CFFFFFF,8,00,0E,F8,25,81,76,76,57
1477874838.876751,18208971,1CFFFFFF,8,00,0E,F8,26,81,76,77,80
1477874838.877053,18209273,1CFFFFFF,8,00,0E,F8,27,81,76,78,B0
1477874838.877355,18209576,1CFFFFFF,8,00,0E,F8,28,81,76,79,DF
1477874838.877655,18209876,1CFFFFFF,8,00,0E,F8,29,81,76,7B,09
1477874838.877962,18210183,1CFFFFFF,8,00,0E,F8,2A,81,76,7C,38
1477874838.878267,18210487,1CFFFFFF,8,00,0E,F8,2B,81,76,7D,68
1477874838.878572,18210792,1CFFFFFF,8,00,0E,F8,2C,81,76,7E,97
1477874838.878876,18211096,1CFFFFFF,8,00,0E,F8,2D,81,76,7F,C7
1477874838.879176,18211396,1CFFFFFF,8,00,0E,F8,2E,81,76,80,F7
1477874838.879481,18211701,1CFFFFFF,8,00,0E,F8,2F,81,76,82,26
1477874838.879783,18212004,1CFFFFFF,8,00,0E,F8,30,81,76,83,56
1477874838.880083,18212303,1CFFFFFF,8,00,0E,F8,31,81,76,84,86
1477874838.880383,18212604,1CFFFFFF,8,00,0E,F8,32,81,76,85,B5
1477874838.880683,18212904,1CFFFFFF,8,00,0E,F8,33,81,76,86,DE
1477874838.880986,18213206,1CFFFFFF,8,00,0E,F8,34,81,76,88,0E
1477874838.881286,18213506,1CFFFFFF,8,00,0E,F8,35,81,76,89,37
1477874838.881586,18213806,1CFFFFFF,8,00,0E,F8,36,81,76,8A,67
1477874838.881886,18214106,1CFFFFFF,8,00,0E,F8,37,81,76,8B,96
1477874838.882188,18214409,1CFFFFFF,8,00,0E,F8,38,81,76,8C,C0
1477874838.882491,18214711,1CFFFFFF,8,00,0E,F8,39,81,76,8D,E9
1477874838.882791,18215012,1CFFFFFF,8,00,0E,F8,3A,81,76,8F,18
1477874838.883093,18215314,1CFFFFFF,8,00,0E,F8,3B,81,76,90,48
1477874838.883396,18215616,1CFFFFFF,8,00,0E,F8,3C,81,76,91,78
1477874838.883696,18215916,1CFFFFFF,8,00,0E,F8,3D,81,76,92,A1
1477874838.884003,18216223,1CFFFFFF,8,00,0E,F8,3E,81,76,93,D0
1477874838.884305,18216526,1CFFFFFF,8,00,0E,F8,3F,81,76,95,00
1477874838.884608,18216828,1CFFFFFF,8,00,0E,F8,40,81,76,96,2F
1477874838.884912,18217133,1CFFFFFF,8,00,0E,F8,41,81,76,97,5F
1477874838.885212,18217433,1CFFFFFF,8,00,0E,F8,42,81,76,98,8F
1477874838.885515,18217735,1CFFFFFF,8,00,0E,F8,43,81,76,99,BE
1477874838.885817,18218038,1CFFFFFF,8,00,0E,F8,44,81,76,9A,EE
1477874838.886122,18218342,1CFFFFFF,8,00,0E,F8,45,81,76,9C,17
1477874838.886422,18218642,1CFFFFFF,8,00,0E,F8,46,81,76,9D,47
1477874838.886724,18218944,1CFFFFFF,8,00,0E,F8,47,81,76,9E,76
1477874838.887026,18219247,1CFFFFFF,8,00,0E,F8,48,81,76,9F,A6
1477874838.887329,18219549,1CFFFFFF,8,00,0E,F8,49,81,76,A0,CF
1477874838.887631,18219852,1CFFFFFF,8,00,0E,F8,4A,81,76,A1,FF
1477874838.887931,18220152,1CFFFFFF,8,00,0E,F8,4B,81,76,A3,2E
1477874838.888231,18220452,1CFFFFFF,8,00,0E,F8,4C,81,76,A4,5E
1477874838.888534,18220754,1CFFFFFF,8,00,0E,F8,4D,81,76,A5,87
1477874838.888836,18221057,1CFFFFFF,8,00,0E,F8,4E,81,76,A6,B7
1477874838.889141,18221361,1CFFFFFF,8,00,0E,F8,4F,81,76,A7,E6
1477874838.889441,18221662,1CFFFFFF,8,00,0E,F8,50,81,76,A9,10
1477874838.889742,18221962,1CFFFFFF,8,00,0E,F8,51,81,76,AA,45
1477874838.890044,18222264,1CFFFFFF,8,00,0E,F8,52,81,76,AB,6E
1477874838.890344,18222564,1CFFFFFF,8,00,0E,F8,53,81,76,AC,98
1477874838.890644,18222864,1CFFFFFF,8,00,0E,F8,54,81,76,AD,C7
1477874838.890944,18223164,1CFFFFFF,8,00,0E,F8,55,81,76,AE,F7
1477874838.891247,18223467,1CFFFFFF,8,00,0E,F8,56,81,76,B0,20
1477874838.891551,18223771,1CFFFFFF,8,00,0E,F8,57,81,76,B1,50
1477874838.891854,18224074,1CFFFFFF,8,00,0E,F8,58,81,76,B2,7F
1477874838.892156,18224376,1CFFFFFF,8,00,0E,F8,59,81,76,B3,AF
1477874838.892458,18224679,1CFFFFFF,8,00,0E,F8,5A,81,76,B4,D8
1477874838.892761,18224981,1CFFFFFF,8,00,0E,F8,5B,81,76,B6,08
1477874838.893063,18225283,1CFFFFFF,8,00,0E,F8,5C,81,76,B7,38
1477874838.893365,18225586,1CFFFFFF,8,00,0E,F8,5D,81,76,B8,67
1477874838.893665,18225886,1CFFFFFF,8,00,0E,F8,5E,81,76,B9,97
1477874838.893968,18226188,1CFFFFFF,8,00,0E,F8,5F,81,76,BA,C6
1477874838.894274,18226495,1CFFFFFF,8,00,0E,F8,60,81,76,BB,F0
1477874838.894577,18226797,1CFFFFFF,8,00,0E,F8,61,81,76,BD,1F
1477874838.894879,18227100,1CFFFFFF,8,00,0E,F8,62,81,76,BE,4F
1477874838.895184,18227404,1CFFFFFF,8,00,0E,F8,63,81,76,BF,7F
1477874838.895488,18227709,1CFFFFFF,8,00,0E,F8,64,81,76,C0,AE
1477874838.895790,18228010,1CFFFFFF,8,00,0E,F8,65,81,76,C1,DE
1477874838.896092,18228312,1CFFFFFF,8,00,0E,F8,66,81,76,C3,0D
1477874838.896392,18228612,1CFFFFFF,8,00,0E,F8,67,81,76,C4,3D
1477874838.896692,18228912,1CFFFFFF,8,00,0E,F8,68,81,76,C5,66
1477874838.896992,18229212,1CFFFFFF,8,00,0E,F8,69,81,76,C6,96
1477874838.897294,18229515,1CFFFFFF,8,00,0E,F8,6A,81,76,C7,BF
1477874838.897594,18229815,1CFFFFFF,8,00,0E,F8,6B,81,76,C8,EF
1477874838.897894,18230115,1CFFFFFF,8,00,0E,F8,6C,81,76,CA,1E
1477874838.898194,18230415,1CFFFFFF,8,00,0E,F8,6D,81,76,CB,47
1477874838.898497,18230717,1CFFFFFF,8,00,0E,F8,6E,81,76,CC,71
1477874838.898802,18231022,1CFFFFFF,8,00,0E,F8,6F,81,76,CD,A0
1477874838.899102,18231322,1CFFFFFF,8,00,0E,F8,70,81,76,CE,D0
1477874838.899406,18231627,1CFFFFFF,8,00,0E,F8,71,81,76,CF,FF
1477874838.899709,18231929,1CFFFFFF,8,00,0E,F8,72,81,76,D1,2F
1477874838.900009,18232229,1CFFFFFF,8,00,0E,F8,73,81,76,D2,5E
1477874838.900311,18232532,1CFFFFFF,8,00,0E,F8,74,81,76,D3,88
1477874838.900611,18232832,1CFFFFFF,8,00,0E,F8,75,81,76,D4,B7
1477874838.900911,18233132,1CFFFFFF,8,00,0E,F8,76,81,76,D5,E7
1477874838.901214,18233434,1CFFFFFF,8,00,0E,F8,77,81,76,D7,10
1477874838.901518,18233739,1CFFFFFF,8,00,0E,F8,78,81,76,D8,39
1477874838.901821,18234042,1CFFFFFF,8,00,0E,F8,79,81,76,D9,69
1477874838.902124,18234345,1CFFFFFF,8,00,0E,F8,7A,81,76,DA,9F
1477874838.902427,18234647,1CFFFFFF,8,00,0E,F8,7B,81,76,DB,C8
1477874838.902734,18234954,1CFFFFFF,8,00,0E,F8,7C,81,76,DC,FE
1477874838.903038,18235259,1CFFFFFF,8,00,0E,F8,7D,81,76,DE,27
1477874838.903343,18235563,1CFFFFFF,8,00,0E,F8,7E,81,76,DF,5D
1477874838.903650,18235870,1CFFFFFF,8,00,0E,F8,7F,81,76,E0,8D
1477874838.903950,18236170,1CFFFFFF,8,00,0E,F8,80,81,76,E1,BC
1477874838.904250,18236470,1CFFFFFF,8,00,0E,F8,81,81,76,E2,F3
1477874838.904552,18236773,1CFFFFFF,8,00,0E,F8,82,81,76,E4,1C
1477874838.904855,18237075,1CFFFFFF,8,00,0E,F8,83,81,76,E5,45
1477874838.905152,18237373,1CFFFFFF,8,00,0E,F8,84,81,76,E6,75
1477874838.905455,18237675,1CFFFFFF,8,00,0E,F8,85,81,76,E7,A4
1477874838.905753,18237973,1CFFFFFF,8,00,0E,F8,86,81,76,E8,CD
1477874838.906053,18238273,1CFFFFFF,8,00,0E,F8,87,81,76,E9,FD
1477874838.906350,18238571,1CFFFFFF,8,00,0E,F8,88,81,76,EB,26
1477874838.906651,18238871,1CFFFFFF,8,00,0E,F8,89,81,76,EC,50
1477874838.906955,18239176,1CFFFFFF,8,00,0E,F8,8A,81,76,ED,7F
1477874838.907255,18239476,1CFFFFFF,8,00,0E,F8,8B,81,76,EE,A9
1477874838.907558,18239778,1CFFFFFF,8,00,0E,F8,8C,81,76,EF,D8
1477874838.907856,18240076,1CFFFFFF,8,00,0E,F8,8D,81,76,F1,08
1477874838.908153,18240374,1CFFFFFF,8,00,0E,F8,8E,81,76,F2,31
1477874838.908456,18240677,1CFFFFFF,8,00,0E,F8,8F,81,76,F3,60
1477874838.908754,18240975,1CFFFFFF,8,00,0E,F8,90,81,76,F4,8A
1477874838.909052,18241273,1CFFFFFF,8,00,0E,F8,91,81,76,F5,B3
1477874838.909352,18241573,1CFFFFFF,8,00,0E,F8,92,81,76,F6,DC
1477874838.909655,18241875,1CFFFFFF,8,00,0E,F8,93,81,76,F8,0C
1477874838.909957,18242177,1CFFFFFF,8,00,0E,F8,94,81,76,F9,35
1477874838.910255,18242475,1CFFFFFF,8,00,0E,F8,95,81,76,FA,65
1477874838.910555,18242776,1CFFFFFF,8,00,0E,F8,96,81,76,FB,94
1477874838.910856,18243076,1CFFFFFF,8,00,0E,F8,97,81,76,FC,BD
1477874838.911158,18243378,1CFFFFFF,8,00,0E,F8,98,81,76,FD,E7
1477874838.911458,18243678,1CFFFFFF,8,00,0E,F8,99,81,76,FF,16
1477874838.911758,18243978,1CFFFFFF,8,00,0E,F8,9A,81,77,00,46
1477874838.912062,18244283,1CFFFFFF,8,00,0E,F8,9B,81,77,01,6F
1477874838.912365,18244585,1CFFFFFF,8,00,0E,F8,9C,81,77,02,9F
1477874838.912665,18244885,1CFFFFFF,8,00,0E,F8,9D,81,77,03,CE
1477874838.912967,18245187,1CFFFFFF,8,00,0E,F8,9E,81,77,04,FE
1477874838.913269,18245490,1CFFFFFF,8,00,0E,F8,9F,81,77,06,27
1477874838.913572,18245792,1CFFFFFF,8,00,0E,F8,A0,81,77,07,57
1477874838.913876,18246097,1CFFFFFF,8,00,0E,F8,A1,81,77,08,80
1477874838.914176,18246397,1CFFFFFF,8,00,0E,F8,A2,81,77,09,B0
1477874838.914479,18246699,1CFFFFFF,8,00,0E,F8,A3,81,77,0A,DF
1477874838.914782,18247002,1CFFFFFF,8,00,0E,F8,A4,81,77,0C,0F
1477874838.915087,18247307,1CFFFFFF,8,00,0E,F8,A5,81,77,0D,3F
1477874838.915388,18247608,1CFFFFFF,8,00,0E,F8,A6,81,77,0E,6E
1477874838.915691,18247911,1CFFFFFF,8,00,0E,F8,A7,81,77,0F,9E
1477874838.915990,18248210,1CFFFFFF,8,00,0E,F8,A8,81,77,10,C7
1477874838.916288,18248509,1CFFFFFF,8,00,0E,F8,A9,81,77,11,F7
1477874838.916592,18248812,1CFFFFFF,8,00,0E,F8,AA,81,77,13,20
1477874838.916888,18249108,1CFFFFFF,8,00,0E,F8,AB,81,77,14,4F
1477874838.917194,18249414,1CFFFFFF,8,00,0E,F8,AC,81,77,15,7F
1477874838.917490,18249710,1CFFFFFF,8,00,0E,F8,AD,81,77,16,A8
1477874838.917794,18250014,1CFFFFFF,8,00,0E,F8,AE,81,77,17,D8
1477874838.918094,18250315,1CFFFFFF,8,00,0E,F8,AF,81,77,19,01
1477874838.918400,18250620,1CFFFFFF,8,00,0E,F8,B0,81,77,1A,31
1477874838.918698,18250919,1CFFFFFF,8,00,0E,F8,B1,81,77,1B,60
1477874838.918999,18251220,1CFFFFFF,8,00,0E,F8,B2,81,77,1C,8F
1477874838.919298,18251518,1CFFFFFF,8,00,0E,F8,B3,81,77,1D,B9
1477874838.919597,18251817,1CFFFFFF,8,00,0E,F8,B4,81,77,1E,E2
1477874838.919895,18252116,1CFFFFFF,8,00,0E,F8,B5,81,77,20,12
1477874838.920194,18252414,1CFFFFFF,8,00,0E,F8,B6,81,77,21,3B
1477874838.920493,18252713,1CFFFFFF,8,00,0E,F8,B7,81,77,22,64
1477874838.920790,18253010,1CFFFFFF,8,00,0E,F8,B8,81,77,23,8D
1477874838.921093,18253313,1CFFFFFF,8,00,0E,F8,B9,81,77,24,B7
1477874838.921391,18253611,1CFFFFFF,8,00,0E,F8,BA,81,77,25,E6
1477874838.921691,18253911,1CFFFFFF,8,00,0E,F8,BB,81,77,27,10
1477874838.921993,18254214,1CFFFFFF,8,00,0E,F8,BC,81,77,28,3F
1477874838.922293,18254514,1CFFFFFF,8,00,0E,F8,BD,81,77,29,69
1477874838.922598,18254818,1CFFFFFF,8,00,0E,F8,BE,81,77,2A,98
1477874838.922900,18255121,1CFFFFFF,8,00,0E,F8,BF,81,77,2B,C1
1477874838.923201,18255421,1CFFFFFF,8,00,0E,F8,C0,81,77,2C,F1
1477874838.923503,18255723,1CFFFFFF,8,00,0E,F8,C1,81,77,2E,21
1477874838.923803,18256024,1CFFFFFF,8,00,0E,F8,C2,81,77,2F,50
1477874838.924105,18256326,1CFFFFFF,8,00,0E,F8,C3,81,77,30,80
1477874838.924405,18256626,1CFFFFFF,8,00,0E,F8,C4,81,77,31,A9
1477874838.924703,18256924,1CFFFFFF,8,00,0E,F8,C5,81,77,32,D9
1477874838.925003,18257224,1CFFFFFF,8,00,0E,F8,C6,81,77,34,02
1477874838.925301,18257522,1CFFFFFF,8,00,0E,F8,C7,81,77,35,2B
1477874838.925601,18257822,1CFFFFFF,8,00,0E,F8,C8,81,77,36,5B
1477874838.925899,18258120,1CFFFFFF,8,00,0E,F8,C9,81,77,37,84
1477874838.926200,18258420,1CFFFFFF,8,00,0E,F8,CA,81,77,38,AD
1477874838.926497,18258718,1CFFFFFF,8,00,0E,F8,CB,81,77,39,D6
1477874838.926798,18259018,1CFFFFFF,8,00,0E,F8,CC,81,77,3B,06
1477874838.927100,18259320,1CFFFFFF,8,00,0E,F8,CD,81,77,3C,2F
1477874838.927401,18259621,1CFFFFFF,8,00,0E,F8,CE,81,77,3D,5F
1477874838.927708,18259928,1CFFFFFF,8,00,0E,F8,CF,81,77,3E,88
1477874838.928008,18260228,1CFFFFFF,8,00,0E,F8,D0,81,77,3F,B7
1477874838.928310,18260530,1CFFFFFF,8,00,0E,F8,D1,81,77,40,E7
1477874838.928608,18260828,1CFFFFFF,8,00,0E,F8,D2,81,77,42,17
1477874838.928910,18261131,1CFFFFFF,8,00,0E,F8,D3,81,77,43,40
1477874838.929208,18261428,1CFFFFFF,8,00,0E,F8,D4,81,77,44,69
1477874838.929506,18261726,1CFFFFFF,8,00,0E,F8,D5,81,77,45,99
1477874838.929804,18262025,1CFFFFFF,8,00,0E,F8,D6,81,77,46,C2
1477874838.930104,18262324,1CFFFFFF,8,00,0E,F8,D7,81,77,47,F2
1477874838.930402,18262622,1CFFFFFF,8,00,0E,F8,D8,81,77,49,1B
1477874838.930700,18262920,1CFFFFFF,8,00,0E,F8,D9,81,77,4A,44
1477874838.931002,18263222,1CFFFFFF,8,00,0E,F8,DA,81,77,4B,6D
1477874838.931300,18263520,1CFFFFFF,8,00,0E,F8,DB,81,77,4C,97
1477874838.931598,18263818,1CFFFFFF,8,00,0E,F8,DC,81,77,4D,C6
1477874838.931900,18264120,1CFFFFFF,8,00,0E,F8,DD,81,77,4E,F0
1477874838.932200,18264420,1CFFFFFF,8,00,0E,F8,DE,81,77,50,19
1477874838.932500,18264721,1CFFFFFF,8,00,0E,F8,DF,81,77,51,49
1477874838.932801,18265021,1CFFFFFF,8,00,0E,F8,E0,81,77,52,78
1477874838.933098,18265318,1CFFFFFF,8,00,0E,F8,E1,81,77,53,A2
1477874838.933398,18265619,1CFFFFFF,8,00,0E,F8,E2,81,77,54,D1
1477874838.933701,18265922,1CFFFFFF,8,00,0E,F8,E3,81,77,55,FA
