Time,PGN,SPN,Value
1385747167.019048,EEC1,61444,Engine Speed,650.000
1385747167.030020,EEC1,61444,Engine Speed,650.000
1385747167.039042,EEC1,61444,Engine Speed,649.750
1385747167.049031,EEC1,61444,Engine Speed,649.750
1385747167.059990,EEC1,61444,Engine Speed,649.750
1385747167.069991,EEC1,61444,Engine Speed,650.250
1385747167.079047,EEC1,61444,Engine Speed,650.250
1385747167.089994,EEC1,61444,Engine Speed,650.250
1385747167.099057,EEC1,61444,Engine Speed,650.500
1385747167.109998,EEC1,61444,Engine Speed,650.500
1385747167.119413,EEC1,61444,Engine Speed,650.500
1385747167.129029,EEC1,61444,Engine Speed,649.750
1385747167.139041,EEC1,61444,Engine Speed,649.750
1385747167.150090,EEC1,61444,Engine Speed,649.750
1385747167.159044,EEC1,61444,Engine Speed,650.750
1385747167.169032,EEC1,61444,Engine Speed,650.750
1385747167.179044,EEC1,61444,Engine Speed,650.750
1385747167.189039,EEC1,61444,Engine Speed,650.000
1385747167.199991,EEC1,61444,Engine Speed,650.000
1385747167.209995,EEC1,61444,Engine Speed,650.000
1385747167.219990,EEC1,61444,Engine Speed,649.500
1385747167.229036,EEC1,61444,Engine Speed,649.500
1385747167.239047,EEC1,61444,Engine Speed,649.500
1385747167.249034,EEC1,61444,Engine Speed,650.500
1385747167.259046,EEC1,61444,Engine Speed,650.500
1385747167.271042,EEC1,61444,Engine Speed,650.500
1385747167.279041,EEC1,61444,Engine Speed,650.750
1385747167.289030,EEC1,61444,Engine Speed,650.750
1385747167.299042,EEC1,61444,Engine Speed,650.750
1385747167.309033,EEC1,61444,Engine Speed,649.500
1385747167.319045,EEC1,61444,Engine Speed,649.500
1385747167.329992,EEC1,61444,Engine Speed,649.500
1385747167.339040,EEC1,61444,Engine Speed,650.750
1385747167.349028,EEC1,61444,Engine Speed,650.750
1385747167.359039,EEC1,61444,Engine Speed,650.750
1385747167.369024,EEC1,61444,Engine Speed,649.750
1385747167.379978,EEC1,61444,Engine Speed,649.750
1385747167.389022,EEC1,61444,Engine Speed,649.750
1385747167.399034,EEC1,61444,Engine Speed,649.750
1385747167.409022,EEC1,61444,Engine Speed,648.750
1385747167.419034,EEC1,61444,Engine Speed,648.750
1385747167.429989,EEC1,61444,Engine Speed,648.750
1385747167.439037,EEC1,61444,Engine Speed,649.750
1385747167.449980,EEC1,61444,Engine Speed,649.750
1385747167.459033,EEC1,61444,Engine Speed,649.750
1385747167.469025,EEC1,61444,Engine Speed,650.250
1385747167.479040,EEC1,61444,Engine Speed,650.250
1385747167.489983,EEC1,61444,Engine Speed,650.250
1385747167.499039,EEC1,61444,Engine Speed,649.500
1385747167.509027,EEC1,61444,Engine Speed,649.500
1385747167.519335,EEC1,61444,Engine Speed,649.500
1385747167.529025,EEC1,61444,Engine Speed,650.500
1385747167.539983,EEC1,61444,Engine Speed,650.500
1385747167.550061,EEC1,61444,Engine Speed,650.500
1385747167.559973,EEC1,61444,Engine Speed,649.750
1385747167.569017,EEC1,61444,Engine Speed,649.750
1385747167.579037,EEC1,61444,Engine Speed,649.750
1385747167.589023,EEC1,61444,Engine Speed,649.000
1385747167.599033,EEC1,61444,Engine Speed,649.000
1385747167.611037,EEC1,61444,Engine Speed,649.000
1385747167.619033,EEC1,61444,Engine Speed,649.750
1385747167.629016,EEC1,61444,Engine Speed,649.750
1385747167.639973,EEC1,61444,Engine Speed,649.750
1385747167.649984,EEC1,61444,Engine Speed,650.250
1385747167.659031,EEC1,61444,Engine Speed,650.250
1385747167.669027,EEC1,61444,Engine Speed,650.250
1385747167.679026,EEC1,61444,Engine Speed,649.250
1385747167.689017,EEC1,61444,Engine Speed,649.250
1385747167.700974,EEC1,61444,Engine Speed,649.250
1385747167.709021,EEC1,61444,Engine Speed,650.500
1385747167.719978,EEC1,61444,Engine Speed,650.500
1385747167.729022,EEC1,61444,Engine Speed,650.500
1385747167.739033,EEC1,61444,Engine Speed,649.750
1385747167.749017,EEC1,61444,Engine Speed,649.750
1385747167.759973,EEC1,61444,Engine Speed,649.750
1385747167.769979,EEC1,61444,Engine Speed,649.750
1385747167.779028,EEC1,61444,Engine Speed,649.750
1385747167.789016,EEC1,61444,Engine Speed,649.750
1385747167.799031,EEC1,61444,Engine Speed,649.750
1385747167.809019,EEC1,61444,Engine Speed,650.500
1385747167.819978,EEC1,61444,Engine Speed,650.500
1385747167.829981,EEC1,61444,Engine Speed,650.500
1385747167.839026,EEC1,61444,Engine Speed,650.750
1385747167.849012,EEC1,61444,Engine Speed,650.750
1385747167.859972,EEC1,61444,Engine Speed,650.750
1385747167.869021,EEC1,61444,Engine Speed,650.000
1385747167.879980,EEC1,61444,Engine Speed,650.000
1385747167.889019,EEC1,61444,Engine Speed,650.000
1385747167.899031,EEC1,61444,Engine Speed,651.000
1385747167.909015,EEC1,61444,Engine Speed,651.000
1385747167.919971,EEC1,61444,Engine Speed,651.000
1385747167.929007,EEC1,61444,Engine Speed,649.750
1385747167.939024,EEC1,61444,Engine Speed,649.750
1385747167.949015,EEC1,61444,Engine Speed,649.750
1385747167.959019,EEC1,61444,Engine Speed,649.750
1385747167.969007,EEC1,61444,Engine Speed,649.750
1385747167.979022,EEC1,61444,Engine Speed,649.750
1385747167.989015,EEC1,61444,Engine Speed,650.500
1385747168.000002,EEC1,61444,Engine Speed,650.500
1385747168.009415,EEC1,61444,Engine Speed,650.500
1385747168.019422,EEC1,61444,Engine Speed,650.750
1385747168.029410,EEC1,61444,Engine Speed,650.750
1385747168.039418,EEC1,61444,Engine Speed,650.750
1385747168.049411,EEC1,61444,Engine Speed,650.000
1385747168.060366,EEC1,61444,Engine Speed,650.000
1385747168.069410,EEC1,61444,Engine Speed,650.000
1385747168.079421,EEC1,61444,Engine Speed,650.500
1385747168.089409,EEC1,61444,Engine Speed,650.500
1385747168.099429,EEC1,61444,Engine Speed,650.500
1385747168.110360,EEC1,61444,Engine Speed,650.000
1385747168.119426,EEC1,61444,Engine Speed,650.000
1385747168.129414,EEC1,61444,Engine Speed,650.000
1385747168.139416,EEC1,61444,Engine Speed,649.000
1385747168.151451,EEC1,61444,Engine Speed,649.000
1385747168.159424,EEC1,61444,Engine Speed,649.000
1385747168.170355,EEC1,61444,Engine Speed,649.750
1385747168.179415,EEC1,61444,Engine Speed,649.750
1385747168.189400,EEC1,61444,Engine Speed,649.750
1385747168.200360,EEC1,61444,Engine Speed,649.750
1385747168.209404,EEC1,61444,Engine Speed,650.250
1385747168.220359,EEC1,61444,Engine Speed,650.250
1385747168.230366,EEC1,61444,Engine Speed,650.250
1385747168.239419,EEC1,61444,Engine Speed,649.500
1385747168.249407,EEC1,61444,Engine Speed,649.500
1385747168.259421,EEC1,61444,Engine Speed,649.500
1385747168.270357,EEC1,61444,Engine Speed,650.500
1385747168.279421,EEC1,61444,Engine Speed,650.500
1385747168.290369,EEC1,61444,Engine Speed,650.500
1385747168.299409,EEC1,61444,Engine Speed,649.750
1385747168.310365,EEC1,61444,Engine Speed,649.750
1385747168.319577,EEC1,61444,Engine Speed,649.750
1385747168.329395,EEC1,61444,Engine Speed,649.250
1385747168.339407,EEC1,61444,Engine Speed,649.250
1385747168.349410,EEC1,61444,Engine Speed,649.250
1385747168.359418,EEC1,61444,Engine Speed,650.000
1385747168.370366,EEC1,61444,Engine Speed,650.000
1385747168.379414,EEC1,61444,Engine Speed,650.000
1385747168.389409,EEC1,61444,Engine Speed,650.500
1385747168.399414,EEC1,61444,Engine Speed,650.500
1385747168.409425,EEC1,61444,Engine Speed,650.500
1385747168.419404,EEC1,61444,Engine Speed,649.250
1385747168.430352,EEC1,61444,Engine Speed,649.250
1385747168.439410,EEC1,61444,Engine Speed,649.250
1385747168.450360,EEC1,61444,Engine Speed,650.500
1385747168.459417,EEC1,61444,Engine Speed,650.500
1385747168.469403,EEC1,61444,Engine Speed,650.500
1385747168.480356,EEC1,61444,Engine Speed,649.500
1385747168.489403,EEC1,61444,Engine Speed,649.500
1385747168.499410,EEC1,61444,Engine Speed,649.500
1385747168.509394,EEC1,61444,Engine Speed,649.250
1385747168.519411,EEC1,61444,Engine Speed,649.250
1385747168.530354,EEC1,61444,Engine Speed,649.250
1385747168.540350,EEC1,61444,Engine Speed,650.250
1385747168.549394,EEC1,61444,Engine Speed,650.250
1385747168.560354,EEC1,61444,Engine Speed,650.250
1385747168.570353,EEC1,61444,Engine Speed,650.750
1385747168.579408,EEC1,61444,Engine Speed,650.750
1385747168.590353,EEC1,61444,Engine Speed,650.750
1385747168.599407,EEC1,61444,Engine Speed,650.750
1385747168.610352,EEC1,61444,Engine Speed,650.000
1385747168.619455,EEC1,61444,Engine Speed,650.000
1385747168.630406,EEC1,61444,Engine Speed,650.000
1385747168.639447,EEC1,61444,Engine Speed,651.250
1385747168.651448,EEC1,61444,Engine Speed,651.250
1385747168.659450,EEC1,61444,Engine Speed,651.250
1385747168.669439,EEC1,61444,Engine Speed,650.500
1385747168.679453,EEC1,61444,Engine Speed,650.500
1385747168.689439,EEC1,61444,Engine Speed,650.500
1385747168.699442,EEC1,61444,Engine Speed,649.250
1385747168.709432,EEC1,61444,Engine Speed,649.250
1385747168.720389,EEC1,61444,Engine Speed,649.250
1385747168.729437,EEC1,61444,Engine Speed,650.500
1385747168.739471,EEC1,61444,Engine Speed,650.500
1385747168.749449,EEC1,61444,Engine Speed,650.500
1385747168.759449,EEC1,61444,Engine Speed,651.000
1385747168.770395,EEC1,61444,Engine Speed,651.000
1385747168.779448,EEC1,61444,Engine Speed,651.000
1385747168.789431,EEC1,61444,Engine Speed,649.250
1385747168.799441,EEC1,61444,Engine Speed,649.250
1385747168.809429,EEC1,61444,Engine Speed,649.250
1385747168.819441,EEC1,61444,Engine Speed,650.750
1385747168.829434,EEC1,61444,Engine Speed,650.750
1385747168.839441,EEC1,61444,Engine Speed,650.750
1385747168.849429,EEC1,61444,Engine Speed,649.250
1385747168.861376,EEC1,61444,Engine Speed,649.250
1385747168.869429,EEC1,61444,Engine Speed,649.250
1385747168.880383,EEC1,61444,Engine Speed,649.250
1385747168.889427,EEC1,61444,Engine Speed,649.250
1385747168.899439,EEC1,61444,Engine Speed,649.250
1385747168.909427,EEC1,61444,Engine Speed,649.750
1385747168.920448,EEC1,61444,Engine Speed,649.750
1385747168.929422,EEC1,61444,Engine Speed,649.750
1385747168.939442,EEC1,61444,Engine Speed,650.500
1385747168.949430,EEC1,61444,Engine Speed,650.500
1385747168.959447,EEC1,61444,Engine Speed,650.500
1385747168.969430,EEC1,61444,Engine Speed,649.500
1385747168.979442,EEC1,61444,Engine Speed,649.500
1385747168.989388,EEC1,61444,Engine Speed,649.500
1385747169.000002,EEC1,61444,Engine Speed,649.500
1385747169.009459,EEC1,61444,Engine Speed,650.500
1385747169.019471,EEC1,61444,Engine Speed,650.500
1385747169.030418,EEC1,61444,Engine Speed,650.500
1385747169.039467,EEC1,61444,Engine Speed,649.000
1385747169.049465,EEC1,61444,Engine Speed,649.000
1385747169.060417,EEC1,61444,Engine Speed,649.000
1385747169.069454,EEC1,61444,Engine Speed,649.250
1385747169.079465,EEC1,61444,Engine Speed,649.250
1385747169.089454,EEC1,61444,Engine Speed,649.250
1385747169.099464,EEC1,61444,Engine Speed,649.750
1385747169.110416,EEC1,61444,Engine Speed,649.750
1385747169.119479,EEC1,61444,Engine Speed,649.750
1385747169.129455,EEC1,61444,Engine Speed,650.500
1385747169.140424,EEC1,61444,Engine Speed,650.500
1385747169.150415,EEC1,61444,Engine Speed,650.500
1385747169.159468,EEC1,61444,Engine Speed,650.000
1385747169.169451,EEC1,61444,Engine Speed,650.000
1385747169.179488,EEC1,61444,Engine Speed,650.000
1385747169.190403,EEC1,61444,Engine Speed,650.750
1385747169.200414,EEC1,61444,Engine Speed,650.750
1385747169.209447,EEC1,61444,Engine Speed,650.750
1385747169.220402,EEC1,61444,Engine Speed,650.000
1385747169.229455,EEC1,61444,Engine Speed,650.000
1385747169.239467,EEC1,61444,Engine Speed,650.000
1385747169.250402,EEC1,61444,Engine Speed,649.750
1385747169.259455,EEC1,61444,Engine Speed,649.750
1385747169.270405,EEC1,61444,Engine Speed,649.750
1385747169.279461,EEC1,61444,Engine Speed,650.500
1385747169.289450,EEC1,61444,Engine Speed,650.500
1385747169.299460,EEC1,61444,Engine Speed,650.500
1385747169.310408,EEC1,61444,Engine Speed,650.750
1385747169.319456,EEC1,61444,Engine Speed,650.750
1385747169.329444,EEC1,61444,Engine Speed,650.750
1385747169.339456,EEC1,61444,Engine Speed,649.500
1385747169.349449,EEC1,61444,Engine Speed,649.500
1385747169.360406,EEC1,61444,Engine Speed,649.500
1385747169.370412,EEC1,61444,Engine Speed,650.500
1385747169.379460,EEC1,61444,Engine Speed,650.500
1385747169.389470,EEC1,61444,Engine Speed,650.500
1385747169.399450,EEC1,61444,Engine Speed,649.750
1385747169.410395,EEC1,61444,Engine Speed,649.750
1385747169.419451,EEC1,61444,Engine Speed,649.750
1385747169.430407,EEC1,61444,Engine Speed,649.750
1385747169.439450,EEC1,61444,Engine Speed,649.250
1385747169.450403,EEC1,61444,Engine Speed,649.250
1385747169.459453,EEC1,61444,Engine Speed,649.250
1385747169.470406,EEC1,61444,Engine Speed,650.000
1385747169.479464,EEC1,61444,Engine Speed,650.000
1385747169.490414,EEC1,61444,Engine Speed,650.000
1385747169.499455,EEC1,61444,Engine Speed,650.750
1385747169.509465,EEC1,61444,Engine Speed,650.750
1385747169.519451,EEC1,61444,Engine Speed,650.750
1385747169.529437,EEC1,61444,Engine Speed,649.750
1385747169.539447,EEC1,61444,Engine Speed,649.750
1385747169.549436,EEC1,61444,Engine Speed,649.750
1385747169.560391,EEC1,61444,Engine Speed,651.250
1385747169.569454,EEC1,61444,Engine Speed,651.250
1385747169.579459,EEC1,61444,Engine Speed,651.250
1385747169.589435,EEC1,61444,Engine Speed,650.250
1385747169.599445,EEC1,61444,Engine Speed,650.250
1385747169.610398,EEC1,61444,Engine Speed,650.250
1385747169.619454,EEC1,61444,Engine Speed,649.500
1385747169.629456,EEC1,61444,Engine Speed,649.500
1385747169.639453,EEC1,61444,Engine Speed,649.500
1385747169.650404,EEC1,61444,Engine Speed,650.500
1385747169.659456,EEC1,61444,Engine Speed,650.500
1385747169.669440,EEC1,61444,Engine Speed,650.500
1385747169.679446,EEC1,61444,Engine Speed,651.500
1385747169.689447,EEC1,61444,Engine Speed,651.500
1385747169.700395,EEC1,61444,Engine Speed,651.500
1385747169.709459,EEC1,61444,Engine Speed,650.000
1385747169.719449,EEC1,61444,Engine Speed,650.000
1385747169.729450,EEC1,61444,Engine Speed,650.000
1385747169.739442,EEC1,61444,Engine Speed,651.250
1385747169.749437,EEC1,61444,Engine Speed,651.250
1385747169.759451,EEC1,61444,Engine Speed,651.250
1385747169.770392,EEC1,61444,Engine Speed,650.250
1385747169.779440,EEC1,61444,Engine Speed,650.250
1385747169.789449,EEC1,61444,Engine Speed,650.250
1385747169.799449,EEC1,61444,Engine Speed,649.000
1385747169.809400,EEC1,61444,Engine Speed,649.000
1385747169.819451,EEC1,61444,Engine Speed,649.000
1385747169.830406,EEC1,61444,Engine Speed,649.000
1385747169.839441,EEC1,61444,Engine Speed,649.750
1385747169.849429,EEC1,61444,Engine Speed,649.750
1385747169.860385,EEC1,61444,Engine Speed,649.750
1385747169.869426,EEC1,61444,Engine Speed,649.750
1385747169.880385,EEC1,61444,Engine Speed,649.750
1385747169.889429,EEC1,61444,Engine Speed,649.750
1385747169.899444,EEC1,61444,Engine Speed,649.000
1385747169.909437,EEC1,61444,Engine Speed,649.000
1385747169.920391,EEC1,61444,Engine Speed,649.000
1385747169.929427,EEC1,61444,Engine Speed,650.750
1385747169.939444,EEC1,61444,Engine Speed,650.750
1385747169.949791,EEC1,61444,Engine Speed,650.750
1385747169.959444,EEC1,61444,Engine Speed,650.000
1385747169.969435,EEC1,61444,Engine Speed,650.000
1385747169.979447,EEC1,61444,Engine Speed,650.000
1385747169.989427,EEC1,61444,Engine Speed,649.250
1385747170.000003,EEC1,61444,Engine Speed,649.250
1385747170.009484,EEC1,61444,Engine Speed,649.250
1385747170.019479,EEC1,61444,Engine Speed,650.250
1385747170.030427,EEC1,61444,Engine Speed,650.250
1385747170.039478,EEC1,61444,Engine Speed,650.250
1385747170.049472,EEC1,61444,Engine Speed,650.500
1385747170.060426,EEC1,61444,Engine Speed,650.500
1385747170.069483,EEC1,61444,Engine Speed,650.500
1385747170.079477,EEC1,61444,Engine Speed,649.250
1385747170.090417,EEC1,61444,Engine Speed,649.250
1385747170.099478,EEC1,61444,Engine Speed,649.250
1385747170.110421,EEC1,61444,Engine Speed,650.750
1385747170.119479,EEC1,61444,Engine Speed,650.750
1385747170.129475,EEC1,61444,Engine Speed,650.750
1385747170.139476,EEC1,61444,Engine Speed,649.250
1385747170.151468,EEC1,61444,Engine Speed,649.250
1385747170.159470,EEC1,61444,Engine Speed,649.250
1385747170.169484,EEC1,61444,Engine Speed,649.000
1385747170.179483,EEC1,61444,Engine Speed,649.000
1385747170.189483,EEC1,61444,Engine Speed,649.000
1385747170.200418,EEC1,61444,Engine Speed,649.750
1385747170.210419,EEC1,61444,Engine Speed,649.750
1385747170.220412,EEC1,61444,Engine Speed,649.750
1385747170.230422,EEC1,61444,Engine Speed,649.750
1385747170.239477,EEC1,61444,Engine Speed,650.500
1385747170.249510,EEC1,61444,Engine Speed,650.500
1385747170.259478,EEC1,61444,Engine Speed,650.500
1385747170.271472,EEC1,61444,Engine Speed,649.500
1385747170.279478,EEC1,61444,Engine Speed,649.500
1385747170.290431,EEC1,61444,Engine Speed,649.500
1385747170.299472,EEC1,61444,Engine Speed,650.750
1385747170.309460,EEC1,61444,Engine Speed,650.750
1385747170.319472,EEC1,61444,Engine Speed,650.750
1385747170.330412,EEC1,61444,Engine Speed,649.250
1385747170.339472,EEC1,61444,Engine Speed,649.250
1385747170.350420,EEC1,61444,Engine Speed,649.250
1385747170.359478,EEC1,61444,Engine Speed,649.000
1385747170.369479,EEC1,61444,Engine Speed,649.000
1385747170.379479,EEC1,61444,Engine Speed,649.000
1385747170.390417,EEC1,61444,Engine Speed,649.750
1385747170.399470,EEC1,61444,Engine Speed,649.750
1385747170.410406,EEC1,61444,Engine Speed,649.750
1385747170.419471,EEC1,61444,Engine Speed,650.250
1385747170.429466,EEC1,61444,Engine Speed,650.250
1385747170.439470,EEC1,61444,Engine Speed,650.250
1385747170.450413,EEC1,61444,Engine Speed,649.250
1385747170.460408,EEC1,61444,Engine Speed,649.250
1385747170.469457,EEC1,61444,Engine Speed,649.250
1385747170.479472,EEC1,61444,Engine Speed,650.500
1385747170.489504,EEC1,61444,Engine Speed,650.500
1385747170.499473,EEC1,61444,Engine Speed,650.500
1385747170.510416,EEC1,61444,Engine Speed,649.500
1385747170.519472,EEC1,61444,Engine Speed,649.500
1385747170.529483,EEC1,61444,Engine Speed,649.500
1385747170.540403,EEC1,61444,Engine Speed,649.250
1385747170.549578,EEC1,61444,Engine Speed,649.250
1385747170.560410,EEC1,61444,Engine Speed,649.250
1385747170.570418,EEC1,61444,Engine Speed,650.500
1385747170.579466,EEC1,61444,Engine Speed,650.500
1385747170.589467,EEC1,61444,Engine Speed,650.500
1385747170.599467,EEC1,61444,Engine Speed,651.500
1385747170.610413,EEC1,61444,Engine Speed,651.500
1385747170.619461,EEC1,61444,Engine Speed,651.500
1385747170.630413,EEC1,61444,Engine Speed,651.500
1385747170.639461,EEC1,61444,Engine Speed,650.250
1385747170.650400,EEC1,61444,Engine Speed,650.250
1385747170.659489,EEC1,61444,Engine Speed,650.250
1385747170.669447,EEC1,61444,Engine Speed,651.750
1385747170.679464,EEC1,61444,Engine Speed,651.750
1385747170.690412,EEC1,61444,Engine Speed,651.750
1385747170.699455,EEC1,61444,Engine Speed,650.250
1385747170.709446,EEC1,61444,Engine Speed,650.250
1385747170.720407,EEC1,61444,Engine Speed,650.250
1385747170.729455,EEC1,61444,Engine Speed,650.000
1385747170.739465,EEC1,61444,Engine Speed,650.000
1385747170.749677,EEC1,61444,Engine Speed,650.000
1385747170.759462,EEC1,61444,Engine Speed,650.750
1385747170.770413,EEC1,61444,Engine Speed,650.750
1385747170.779461,EEC1,61444,Engine Speed,650.750
1385747170.789450,EEC1,61444,Engine Speed,651.500
1385747170.799461,EEC1,61444,Engine Speed,651.500
1385747170.809447,EEC1,61444,Engine Speed,651.500
1385747170.819459,EEC1,61444,Engine Speed,649.750
1385747170.829443,EEC1,61444,Engine Speed,649.750
